بُحََّاثٌ,فاعل,بَحَثَ,NULL,جمع
بَوَاحِثُ,فاعل,بَحَثَ,NULL,جمع
بَحَثَةٌ,فاعل,بَحَثَ,NULL,جمع
مُتَبَتِّلٌ,فاعل,تَبَتَّلَ,مذكر,مفرد
مُنْبَثٌّ,فاعل,اِنْبَثَّ,مذكر,مفرد
مُنْبَثِقٌ,فاعل,انبثق,مذكر,مفرد
مُتَبَجِّحٌ,فاعل,تَبَجَّحَ,مذكر,مفرد
مُتَبَاجِحٌ,فاعل,تَبَاجَحَ,مذكر,مفرد
مُتَبَاحِثٌ,فاعل,تَبَاحَثَ,مذكر,مفرد
مُتَبَحِّرٌ,فاعل,تَبَحَّرَ,مذكر,مفرد
مُتَبَخْتِرٌ,فاعل,تبختر,مذكر,مفرد
مُتَبَدِّلٌ,فاعل,تبدّلَ,مذكر,مفرد
مُبْحِرٌ,فاعل,أَبْحَرَ,مذكر,مفرد
بَاخِرٌ,فاعل,بَخَرَ,مذكر,مفرد
مُتَبَخِّرٌ,فاعل,تَبَخَّرَ,مذكر,مفرد
بَاخِسٌ,فاعل,بَخَسَ,مذكر,مفرد
مُبْتَدِئٌ,فاعل,اِبْتَدَأَ,مذكر,مفرد
مُبْدِئٌ,فاعل,أَبْدَأَ,مذكر,مفرد
بَادِئٌ,فاعل,بَدَأَ,مذكر,مفرد
بَوَادِئٌ,فاعل,بَدَأَ,NULL,جمع
مُسْتَبِدٌّ,فاعل,اِسْتَبَدَّ,مذكر,مفرد
مُتَبَدِّدٌ,فاعل,تَبَدَّدَ,مذكر,مفرد
بَادِرٌ,فاعل,بَدَرَ,مذكر,مفرد
مُتَبَادِرٌ,فاعل,تَبَادَرَ,مذكر,مفرد
مُبْدِعٌ,فاعل,أَبْدعَ,مذكر,مفرد
مُبْتَدِعٌ,فاعل,اِبْتَدَعَ,مذكر,مفرد
بَادِعٌ,فاعل,بَدَعَ,مذكر,مفرد
مُتَبَادِلٌ,فاعل,تَبَادَلَ,مذكر,مفرد
مُسْتَبْدِلٌ,فاعل,اِسْتَبْدَلَ,مذكر,مفرد
بَادِنٌ,فاعل,بَدَنَ,مذكر,مفرد
بُدْنٌ,فاعل,بَدَنَ,NULL,جمع
بَوَادِنٌ,فاعل,بَدَنَ,NULL,جمع
بَدَنَةٌ,فاعل,بَدَنَ,NULL,جمع
بُدََّانٌ,فاعل,بَدَنَ,NULL,جمع
بَادِي,فاعل,بَدا,مذكر,مفرد
بُدَاةٌ,فاعل,بَدا,NULL,جمع
بَوَادِي,فاعل,بَدا,NULL,جمع
مُبَدِّدٌ,فاعل,بدّدَ,مذكر,مفرد
