مَبَاغِي,مفعول,بَغَى,NULL,جمع
مُبَلَّطٌ,مفعول,بَلَّطَ,مذكر,مفرد
مُبَلَّغٌ,مفعول,بَلَّغَ,مذكر,مفرد
مُبَلَّلٌ,مفعول,بَلَّلَ,مذكر,مفرد
مُبَنَّجٌ,مفعول,بَنَّجَ,مذكر,مفرد
مَبْنِيٌّ,مفعول,بَنَى,مذكر,مفرد
مَبْهُورٌ,مفعول,بَهَرَ,مذكر,مفرد
مُبَيَّنٌ,مفعول,بَيَّنَ,مذكر,مفرد
مُتَابَعٌ,مفعول,تَابَعَ,مذكر,مفرد
مُتَبَادَلٌ,مفعول,تَبَادَلَ,مذكر,مفرد
مُتَبَرْعَمٌ,مفعول,تبرعم,مذكر,مفرد
مُتَبَّلٌ,مفعول,تَبَّلَ,مذكر,مفرد
مُتَبَنَّى,مفعول,تَبَنَّى,مذكر,مفرد
مُتَبَنّاة,مفعول,تَبَنَّى,مؤنث,مفرد
مُتَجَاوَزٌ,مفعول,تَجَاوَزَ,مذكر,مفرد
مُتَدَاوَلٌ,مفعول,تَدَاوَلَ,مذكر,مفرد
مَتْرُوكٌ,مفعول,تَرَكَ,مذكر,مفرد
مُتَعَارَفٌ,مفعول,تَعَارَفَ,مذكر,مفرد
مُتَعَبَّدٌ,مفعول,تَعَبَّدَ,مذكر,مفرد
مَتْعُوسٌ,مفعول,تَعِسَ,مذكر,مفرد
مَتَاعِيسُ,مفعول,تَعِسَ,NULL,جمع
مُتَكَلَّمٌ,مفعول,تَكَلَّمَ,مذكر,مفرد
مُتَنَاوَلٌ,مفعول,تَنَاوَلَ,مذكر,مفرد
مُتَنَزَّهٌ,مفعول,تَنَزَّهَ,مذكر,مفرد
مُتَنَصَّحٌ,مفعول,تَنَصَّحَ,مذكر,مفرد
مُتَنَفَّسٌ,مفعول,تَنَفَّسَ,مذكر,مفرد
مُتَوَفَّى,مفعول,تَوَفَّى,مذكر,مفرد
مُتَوَفّاة,مفعول,تَوَفَّى,مؤنث,مفرد
مُتَوَقَّعٌ,مفعول,تَوَقَّعَ,مذكر,مفرد
مُتَيَّمٌ,مفعول,تَيَّمَ,مذكر,مفرد
مُثَبَّتٌ,مفعول,ثَبَّتَ,مذكر,مفرد
مَثْرُودٌ,مفعول,ثَردَ,مذكر,مفرد
مُثَقَّفٌ,مفعول,ثَقَّفَ,مذكر,مفرد
مُثَلَّثٌ,مفعول,ثَلَّثَ,مذكر,مفرد
مُثَلَّجٌ,مفعول,ثَلَّجَ,مذكر,مفرد
مُثَمَّنٌ,مفعول,ثَمَّنَ,مذكر,مفرد
مُثَنَّى,مفعول,ثَنَّى,مذكر,مفرد
مُثَناة,مفعول,ثَنَى,مؤنث,مفرد
مُجَبَّرٌ,مفعول,جَبَّرَ,مذكر,مفرد
مَجْبُورٌ,مفعول,جَبَرَ,مذكر,مفرد
مَجْبُولٌ,مفعول,جَبَلَ,مذكر,مفرد
مُجَدَّدٌ,مفعول,جَدَّدَ,مذكر,مفرد
مُجَدَّرٌ,مفعول,جَدَّرَ,مذكر,مفرد
مَجْدُورٌ,مفعول,جَدُرَ,مذكر,مفرد
مَجْدُولٌ,مفعول,جَدَلَ,مذكر,مفرد
مَجْذُوبٌ,مفعول,جَذَبَ,مذكر,مفرد
مَجَاذِيبُ,مفعول,جَذَبَ,NULL,جمع
مَجْذُورٌ,مفعول,جَذَرَ,مذكر,مفرد
مَجْذُومٌ,مفعول,جَذَمَ,مذكر,مفرد
مَجْرُورٌ,مفعول,جَرَّ,مذكر,مفرد
مُجَرَّبٌ,مفعول,جَرَّبَ,مذكر,مفرد
مَجْرُوحٌ,مفعول,جَرَحَ,مذكر,مفرد
مَجَارِيحُ,مفعول,جَرَحَ,NULL,جمع
مُجَرَّدٌ,مفعول,جَرَّدَ,مذكر,مفرد
مُجَزَّأٌ,مفعول,جَزَّأَ,مذكر,مفرد
مُجَزَّأَةٌ,مفعول,جَزَّأَ,مؤنث,مفرد
مُجَسَّدٌ,مفعول,جَسَّدَ,مذكر,مفرد
مُجَسَّمٌ,مفعول,جَسَّمَ,مذكر,مفرد
مُجَعَّدٌ,مفعول,جَعَّدَ,مذكر,مفرد
مُجَفَّفٌ,مفعول,جَفَّفَ,مذكر,مفرد
مُجَلْجَلٌ,مفعول,جَلْجَلَ,مذكر,مفرد
مُجَلَّدٌ,مفعول,جَلَّدَ,مذكر,مفرد
مُجَمَّدٌ,مفعول,جَمَّدَ,مذكر,مفرد
مُجَمَّرٌ,مفعول,جَمَّرَ,مذكر,مفرد
مُجَمَّعٌ,مفعول,جَمَّعَ,مذكر,مفرد
مُجَنَّحٌ,مفعول,جَنَّحَ,مذكر,مفرد
مَجْنِيٌّ,مفعول,جَنَى,مذكر,مفرد
مَجْهُودٌ,مفعول,جَهَدَ,مذكر,مفرد
مُجَهَّزٌ,مفعول,جَهَّزَ,مذكر,مفرد
مَجْهُولٌ,مفعول,جَهِلَ,مذكر,مفرد
مَجَاهِيلُ,مفعول,جَهِلَ,NULL,جمع
مُجَوَّفٌ,مفعول,جَوَّفَ,مذكر,مفرد
مُجَيَّرٌ,مفعول,جَيَّرَ,مذكر,مفرد
مُحَاصَرٌ,مفعول,حَاصَرَ,مذكر,مفرد
مَحْبُوبٌ,مفعول,حَبَّ,مذكر,مفرد
مُحَبَّبٌ,مفعول,حَبَّبَ,مذكر,مفرد
مُحَبَّرٌ,مفعول,حَبَّرَ,مذكر,مفرد
مَحْبُوسٌ,مفعول,حَبَسَ,مذكر,مفرد
مَحْبُوكٌ,مفعول,حَبَكَ,مذكر,مفرد
مَحْتُومٌ,مفعول,حَتَمَ,مذكر,مفرد
مُحَجَّبٌ,مفعول,حَجَّبَ,مذكر,مفرد
مَحْجُوبٌ,مفعول,حَجَبَ,مذكر,مفرد
مَحْجُورٌ,مفعول,حَجَرَ,مذكر,مفرد
مَحْجُوزٌ,مفعول,حَجَزَ,مذكر,مفرد
مُحَجَّلٌ,مفعول,حَجَّلَ,مذكر,مفرد
مَحْدُودٌ,مفعول,حَدَّ,مذكر,مفرد
مُحَدَّبٌ,مفعول,حَدَّبَ,مذكر,مفرد
مُحَدَّدٌ,مفعول,حَدَّدَ,مذكر,مفرد
مَحْذُوفٌ,مفعول,حَذَفَ,مذكر,مفرد
مَحْرُورٌ,مفعول,حَرَّ,مذكر,مفرد
مُحَرَّرٌ,مفعول,حَرَّرَ,مذكر,مفرد
مَحْرُوسٌ,مفعول,حَرَسَ,مذكر,مفرد
مَحْرُوقٌ,مفعول,حَرَقَ,مذكر,مفرد
مُحَرَّمٌ,مفعول,حَرَّمَ,مذكر,مفرد
مَحْرُومٌ,مفعول,حَرَمَ,مذكر,مفرد
مَحْزُونٌ,مفعول,حَزَنَ,مذكر,مفرد
مَحْسُوسٌ,مفعول,حَسَّ,مذكر,مفرد
مَحْسُوبٌ,مفعول,حَسَبَ,مذكر,مفرد
مَحَاسِيبُ,مفعول,حَسَبَ,NULL,جمع
مَحْسُودٌ,مفعول,حَسَدَ,مذكر,مفرد
مَحْسُومٌ,مفعول,حَسَمَ,مذكر,مفرد
مُحَشَّى,مفعول,حَشَّى,مذكر,مفرد
مُحَشّاة,مفعول,حَشَّى,مؤنث,مفرد
مَحْصُورٌ,مفعول,حَصَرَ,مذكر,مفرد
مَحْصُولٌ,مفعول,حَصَلَ,مذكر,مفرد
مَحَاصِيلُ,مفعول,حَصَلَ,NULL,جمع
مُحَصَّنٌ,مفعول,حَصَّنَ,مذكر,مفرد
مُحَطَّمٌ,مفعول,حَطَّمَ,مذكر,مفرد
مَحْظُوظٌ,مفعول,حَظَّ,مذكر,مفرد
مَحْظُورٌ,مفعول,حَظَرَ,مذكر,مفرد
مَحْفُوفٌ,مفعول,حَفَّ,مذكر,مفرد
مَحْفُورٌ,مفعول,حَفَرَ,مذكر,مفرد
مَحْفُوظٌ,مفعول,حَفِظَ,مذكر,مفرد
مُحَقَّقٌ,مفعول,حَقَّقَ,مذكر,مفرد
مُحَكَّمٌ,مفعول,حَكَّمَ,مذكر,مفرد
مَحْكُومٌ,مفعول,حَكَمَ,مذكر,مفرد
مَحْلُولٌ,مفعول,حَلَّ,مذكر,مفرد
مَحَاليلُ,مفعول,حَلَّ,NULL,جمع
مَحْلُوجٌ,مفعول,حَلَجَ,مذكر,مفرد
مُحَلَّفٌ,مفعول,حَلَّفَ,مذكر,مفرد
مَحْمُومٌ,مفعول,حَمَّ,مذكر,مفرد
مُحَمَّدٌ,مفعول,حَمَّدَ,مذكر,مفرد
مَحْمُودٌ,مفعول,حَمِدَ,مذكر,مفرد
مَحْمُولٌ,مفعول,حَمَلَ,مذكر,مفرد
مَحْمِيٌّ,مفعول,حَمَى,مذكر,مفرد
مُحَنَّكٌ,مفعول,حَنَّكَ,مذكر,مفرد
مُحَيَّرٌ,مفعول,حَيَّرَ,مذكر,مفرد
مُخَاطَبٌ,مفعول,خَاطَبَ,مذكر,مفرد
مَخُوفٌ,مفعول,خَافَ,مذكر,مفرد
مَخْبُوءٌ,مفعول,خَبَأَ,مذكر,مفرد
مَخْبُوءَةٌ,مفعول,خَبَأَ,مؤنث,مفرد
مَخْبُولٌ,مفعول,خَبَلَ,مذكر,مفرد
مَخَابِيلُ,مفعول,خَبَلَ,NULL,جمع
مَخْتُومٌ,مفعول,خَتَمَ,مذكر,مفرد
مَخْتُونٌ,مفعول,خَتَنَ,مذكر,مفرد
مُخَدَّرٌ,مفعول,خَدَّرَ,مذكر,مفرد
مَخْدُوعٌ,مفعول,خَدَعَ,مذكر,مفرد
مَخْدُومٌ,مفعول,خَدَمَ,مذكر,مفرد
مَخْذُولٌ,مفعول,خَذَلَ,مذكر,مفرد
مَخَاذِيلُ,مفعول,خَذَلَ,NULL,جمع
مُخَرَّبٌ,مفعول,خَرَّبَ,مذكر,مفرد
مَخْرُوطٌ,مفعول,خَرَطَ,مذكر,مفرد
مَخْرُوقٌ,مفعول,خَرَقَ,مذكر,مفرد
مَخْزُونٌ,مفعول,خَزَنَ,مذكر,مفرد
مَخْصُوصٌ,مفعول,خَصَّ,مذكر,مفرد
مَخْصُورٌ,مفعول,خَصَرَ,مذكر,مفرد
مُخَصَّصٌ,مفعول,خَصَّصَ,مذكر,مفرد
مُخَضَّبٌ,مفعول,خَضَّبَ,مذكر,مفرد
مُخَضْرَمٌ,مفعول,خَضْرَمَ,مذكر,مفرد
مَخْطُوبٌ,مفعول,خَطَبَ,مذكر,مفرد
مُخَطَّطٌ,مفعول,خَطَّطَ,مذكر,مفرد
مَخْطُوفٌ,مفعول,خَطَفَ,مذكر,مفرد
مَخْفُورٌ,مفعول,خَفَرَ,مذكر,مفرد
مُخَفَّضٌ,مفعول,خَفَّضَ,مذكر,مفرد
مُخَفَّفٌ,مفعول,خَفَّفَ,مذكر,مفرد
مُخَلَّدٌ,مفعول,خَلَّدَ,مذكر,مفرد
مَخْلُوطٌ,مفعول,خَلَطَ,مذكر,مفرد
مَخْلُوعٌ,مفعول,خَلَعَ,مذكر,مفرد
مُخَلَّفٌ,مفعول,خَلَّفَ,مذكر,مفرد
مَخْلُوقٌ,مفعول,خَلَقَ,مذكر,مفرد
مُخَلَّلٌ,مفعول,خَلَّلَ,مذكر,مفرد
مَخْمُورٌ,مفعول,خَمَرَ,مذكر,مفرد
مُخَمَّسٌ,مفعول,خَمَّسَ,مذكر,مفرد
مَخْنُوقٌ,مفعول,خَنَقَ,مذكر,مفرد
مَدْيُونٌ,مفعول,دَانَ,مذكر,مفرد
مُدَبَّجٌ,مفعول,دَبَّجَ,مذكر,مفرد
مُدَبَّرٌ,مفعول,دَبَّرَ,مذكر,مفرد
مَدْبُوغٌ,مفعول,دَبَغَ,مذكر,مفرد
مُدَجَّجٌ,مفعول,دَجَّجَ,مذكر,مفرد
مَدْخُولٌ,مفعول,دَخَلَ,مذكر,مفرد
مَدَاخِيلُ,مفعول,دَخَلَ,NULL,جمع
مُدَرَّبٌ,مفعول,دَرَّبَ,مذكر,مفرد
مَدْرُوسٌ,مفعول,دَرَسَ,مذكر,مفرد
مَدْسُوسٌ,مفعول,دَسَّ,مذكر,مفرد
مَدْفُوعٌ,مفعول,دَفَعَ,مذكر,مفرد
مَدْفُونٌ,مفعول,دَفَنَ,مذكر,مفرد
مُدَقَّقٌ,مفعول,دَقَّقَ,مذكر,مفرد
مَدْلُولٌ,مفعول,دَلَّ,مذكر,مفرد
مُدَلَّعٌ,مفعول,دَلَّعَ,مذكر,مفرد
مُدَلَّلٌ,مفعول,دَلَّلَ,مذكر,مفرد
مُدَلَّهٌ,مفعول,دَلَّهَ,مذكر,مفرد
مُدَمَّرٌ,مفعول,دَمَّرَ,مذكر,مفرد
مُدَمَّسٌ,مفعول,دَمَّسَ,مذكر,مفرد
مُدَمَّى,مفعول,دَمَّى,مذكر,مفرد
مُدَمّاة,مفعول,دَمَّى,مؤنث,مفرد
مُدَنَّسٌ,مفعول,دَنَّسَ,مذكر,مفرد
مَدْهُوشٌ,مفعول,دَهِشَ,مذكر,مفرد
مَدْهُونٌ,مفعول,دَهَنَ,مذكر,مفرد
مُدَوَّدٌ,مفعول,دَوَّدَ,مذكر,مفرد
مُدَوَّرٌ,مفعول,دَوَّرَ,مذكر,مفرد
مُدَوَّنٌ,مفعول,دَوَّنَ,مذكر,مفرد
مَذْبُوحٌ,مفعول,ذَبَحَ,مذكر,مفرد
مُذَبْذَبٌ,مفعول,ذَبْذَبَ,مذكر,مفرد
مَذْعُورٌ,مفعول,ذَعَرَ,مذكر,مفرد
مَذْكُورٌ,مفعول,ذَكَرَ,مذكر,مفرد
مُذَلَّقٌ,مفعول,ذَلَّقَ,مذكر,مفرد
مُذَلَّلٌ,مفعول,ذَلَّلَ,مذكر,مفرد
مَذْمُومٌ,مفعول,ذَمَّ,مذكر,مفرد
مُذَمَّمٌ,مفعول,ذَمَّمَ,مذكر,مفرد
مُذَنَّبٌ,مفعول,ذَنَّبَ,مذكر,مفرد
مُذَهَّبٌ,مفعول,ذَهَّبَ,مذكر,مفرد
مَذْهُولٌ,مفعول,ذَهِلَ,مذكر,مفرد
مُذَيَّلٌ,مفعول,ذَيَّلَ,مذكر,مفرد
مَرْؤُوسٌ,مفعول,رَأَسَ,مذكر,مفرد
مُرَاقَبٌ,مفعول,رَاقَبَ,مذكر,مفرد
مُرَتَّبٌ,مفعول,رَتَّبَ,مذكر,مفرد
مُرَتَّلٌ,مفعول,رَتَّلَ,مذكر,مفرد
مُرَجَّحٌ,مفعول,رَجَّحَ,مذكر,مفرد
مَرْجُوعٌ,مفعول,رَجَعَ,مذكر,مفرد
مَرَاجِيعُ,مفعول,رَجَعَ,NULL,جمع
مُرَجَّلٌ,مفعول,رَجَّلَ,مذكر,مفرد
مُرَجَّمٌ,مفعول,رَجَّمَ,مذكر,مفرد
مَرْحُومٌ,مفعول,رَحِمَ,مذكر,مفرد
مُرَخَّصٌ,مفعول,رَخَّصَ,مذكر,مفرد
مَرْدُودٌ,مفعول,رَدَّ,مذكر,مفرد
مُرَدَّدٌ,مفعول,رَدَّدَ,مذكر,مفرد
مَرْدُومٌ,مفعول,رَدَمَ,مذكر,مفرد
مَرْذُولٌ,مفعول,رَذُلَ,مذكر,مفرد
مُرَزَّأٌ,مفعول,رَزَّأَ,مذكر,مفرد
مُرَزَّأَةٌ,مفعول,رَزَّأَ,مؤنث,مفرد
مَرْزُوقٌ,مفعول,رَزَقَ,مذكر,مفرد
مَرْسُومٌ,مفعول,رَسَمَ,مذكر,مفرد
مَرَاسِيمُ,مفعول,رَسَمَ,NULL,جمع
مُرَشَّحٌ,مفعول,رَشَّحَ,مذكر,مفرد
مَرْصُوصٌ,مفعول,رَصَّ,مذكر,مفرد
مَرْصُودٌ,مفعول,رَصَدَ,مذكر,مفرد
مُرَصَّعٌ,مفعول,رَصَّعَ,مذكر,مفرد
مَرْصُوفٌ,مفعول,رَصَفَ,مذكر,مفرد
مُرَطَّبٌ,مفعول,رَطَّبَ,مذكر,مفرد
مَرْعُوبٌ,مفعول,رَعَبَ,مذكر,مفرد
مُرَعْبَلٌ,مفعول,رَعْبَلَ,مذكر,مفرد
مَرْعِيٌّ,مفعول,رَعَى,مذكر,مفرد
مَرْغُوبٌ,مفعول,رَغِبَ,مذكر,مفرد
مَرْفُوعٌ,مفعول,رَفَعَ,مذكر,مفرد
مُرَقَّعٌ,مفعول,رَقَّعَ,مذكر,مفرد
مُرَقَّقٌ,مفعول,رَقَّقَ,مذكر,مفرد
مُرَقَّمٌ,مفعول,رَقَّمَ,مذكر,مفرد
مَرْقُومٌ,مفعول,رَقَمَ,مذكر,مفرد
مُرَكَّبٌ,مفعول,رَكَّبَ,مذكر,مفرد
مَرْكُوبٌ,مفعول,رَكِبَ,مذكر,مفرد
مُرَكَّزٌ,مفعول,رَكَّزَ,مذكر,مفرد
مَرْمُوزٌ,مفعول,رَمَزَ,مذكر,مفرد
مُرَمَّشٌ,مفعول,رَمَّشَ,مذكر,مفرد
مَرْمُوقٌ,مفعول,رَمَقَ,مذكر,مفرد
مُرَمَّمٌ,مفعول,رَمَّمَ,مذكر,مفرد
مَرْهُوبٌ,مفعول,رَهِبَ,مذكر,مفرد
مَرْهُونٌ,مفعول,رَهَنَ,مذكر,مفرد
مُرَوَّحٌ,مفعول,رَوَّحَ,مذكر,مفرد
مُرَوَّعٌ,مفعول,رَوَّعَ,مذكر,مفرد
مُزَخْرَفٌ,مفعول,زَخْرَفَ,مذكر,مفرد
مَزْرُوعٌ,مفعول,زَرَعَ,مذكر,مفرد
مُزَرْكَشٌ,مفعول,زَرْكَشَ,مذكر,مفرد
مَزْعُومٌ,مفعول,زَعَمَ,مذكر,مفرد
مُزَفَّتٌ,مفعول,زَفَّتَ,مذكر,مفرد
مَزْكُومٌ,مفعول,زَكَمَ,مذكر,مفرد
مَزْمُومٌ,مفعول,زَمَّ,مذكر,مفرد
مُزَّمَّلٌ,مفعول,اِزَّمَّلَ ,مذكر,مفرد
مُزَوَّدٌ,مفعول,زَوَّدَ,مذكر,مفرد
مُزَوَّرٌ,مفعول,زَوَّرَ,مذكر,مفرد
مُزَوَّقٌ,مفعول,زَوَّقَ,مذكر,مفرد
مُزَيَّتٌ,مفعول,زَيَّتَ,مذكر,مفرد
مُزَيَّفٌ,مفعول,زَيَّفَ,مذكر,مفرد
مُزَيَّنٌ,مفعول,زَيَّنَ,مذكر,مفرد
مَسُودٌ,مفعول,سَادَ,مذكر,مفرد
مَسْؤُولٌ,مفعول,سَأَلَ,مذكر,مفرد
مَسْبُوتٌ,مفعول,سَبَتَ,مذكر,مفرد
مُسَبَّحٌ,مفعول,سَبَّحَ,مذكر,مفرد
مُسَبَّعٌ,مفعول,سَبَّعَ,مذكر,مفرد
مُسَبَّقٌ,مفعول,سَبَّقَ,مذكر,مفرد
مَسْتُورٌ,مفعول,سَتَرَ,مذكر,مفرد
مَسَاتِيرُ,مفعول,سَتَرَ,NULL,جمع
مُسَتَّرَةٌ,مفعول,سَتَّرَ,مؤنث,مفرد
مُسَجَّلٌ,مفعول,سَجَّلَ,مذكر,مفرد
مَسْجُونٌ,مفعول,سَجَنَ,مذكر,مفرد
مَسَاجِينُ,مفعول,سَجَنَ,NULL,جمع
مَسْحُوبٌ,مفعول,سَحَبَ,مذكر,مفرد
مَسْحُوتٌ,مفعول,سَحَتَ,مذكر,مفرد
مَسْحُورٌ,مفعول,سَحَرَ,مذكر,مفرد
مَسْحُوقٌ,مفعول,سَحَقَ,مذكر,مفرد
مَسَاحِيقُ,مفعول,سَحَقَ,NULL,جمع
مُسَخَّرٌ,مفعول,سَخَّرَ,مذكر,مفرد
مُسَخَّنٌ,مفعول,سَخَّنَ,مذكر,مفرد
مَسْدُودٌ,مفعول,سَدَّ,مذكر,مفرد
مُسَدَّدٌ,مفعول,سَدَّدَ,مذكر,مفرد
مَسْرُورٌ,مفعول,سَرَّ,مذكر,مفرد
مُسَرَّحٌ,مفعول,سَرَّحَ,مذكر,مفرد
مَسْرُوقٌ,مفعول,سَرَقَ,مذكر,مفرد
مُسَطَّحٌ,مفعول,سَطَّحَ,مذكر,مفرد
مُسَطَّرٌ,مفعول,سَطَّرَ,مذكر,مفرد
مَسْطُولٌ,مفعول,سَطَلَ,مذكر,مفرد
مُسَعَّرٌ,مفعول,سَعَّرَ,مذكر,مفرد
مَسْعُورٌ,مفعول,سَعَرَ,مذكر,مفرد
مَسَاعِيرُ,مفعول,سَعَرَ,NULL,جمع
مَسْعَى,مفعول,سَعَى,مذكر,مفرد
مَسْعاة,مفعول,سَعَى,مؤنث,مفرد
مَسَاعِي,مفعول,سَعَى,NULL,جمع
مَسْفُوحٌ,مفعول,سَفَحَ,مذكر,مفرد
مَسْفُوكٌ,مفعول,سَفَكَ,مذكر,مفرد
مَسْكُوتٌ,مفعول,سَكَتَ,مذكر,مفرد
مَسْكُونٌ,مفعول,سَكَنَ,مذكر,مفرد
مَسْلُولٌ,مفعول,سَلَّ,مذكر,مفرد
مَسْلُوبٌ,مفعول,سَلَبَ,مذكر,مفرد
مساليب,مفعول,سَلَبَ,NULL,جمع
مُسَلَّحٌ,مفعول,سَلَّحَ,مذكر,مفرد
مُسَلْسَلٌ,مفعول,سَلْسَلَ,مذكر,مفرد
مَسْلُوقٌ,مفعول,سَلَقَ,مذكر,مفرد
مَسْلُوكٌ,مفعول,سَلَكَ,مذكر,مفرد
مُسَلَّمٌ,مفعول,سَلَّمَ,مذكر,مفرد
مَسْمُومٌ,مفعول,سَمَّ,مذكر,مفرد
مَسْمُوحٌ,مفعول,سَمَحَ,مذكر,مفرد
مُسَمَّرٌ,مفعول,سَمَّرَ,مذكر,مفرد
مَسْمُوعٌ,مفعول,سَمِعَ,مذكر,مفرد
مُسَمَّى,مفعول,سَمَّى,مذكر,مفرد
مُسَمّاة,مفعول,سَمَّى,مؤنث,مفرد
مَسْنُونٌ,مفعول,سَنَّ,مذكر,مفرد
مُسَنَّنٌ,مفعول,سَنَّنَ,مذكر,مفرد
مُسَهَّدٌ,مفعول,سَهَّدَ,مذكر,مفرد
مُسَوَّرٌ,مفعول,سَوَّرَ,مذكر,مفرد
مُسَوَّسٌ,مفعول,سَوَّسَ,مذكر,مفرد
مُسَيَّجٌ,مفعول,سَيَّجَ,مذكر,مفرد
مُسَيَّرٌ,مفعول,سَيَّرَ,مذكر,مفرد
مَشُوبٌ,مفعول,شَابَ,مذكر,مفرد
مَشْؤُومٌ,مفعول,شَأَمَ,مذكر,مفرد
مَشَائيِمُ,مفعول,شَأَمَ,NULL,جمع
مُشَاهَدٌ,مفعول,شَاهَدَ,مذكر,مفرد
مَشْبُوبٌ,مفعول,شَبَّ,مذكر,مفرد
مَشَابِيبُ,مفعول,شَبَّ,NULL,جمع
مُشَبَّكٌ,مفعول,شَبَّكَ,مذكر,مفرد
مُشَبَّهٌ,مفعول,شَبَّهَ,مذكر,مفرد
مَشْبُوهٌ,مفعول,شَبَهَ,مذكر,مفرد
مُشَتَّتٌ,مفعول,شَتَّتَ,مذكر,مفرد
مُشَجَّرٌ,مفعول,شَجَّرَ,مذكر,مفرد
مَشْحُوذٌ,مفعول,شَحَذَ,مذكر,مفرد
مَشْحُونٌ,مفعول,شَحَنَ,مذكر,مفرد
مَشْدُودٌ,مفعول,شَدَّ,مذكر,مفرد
مُشَدَّدٌ,مفعول,شَدَّدَ,مذكر,مفرد
مُشَذَّبٌ,مفعول,شَذَّبَ,مذكر,مفرد
مَشْرُوبٌ,مفعول,شَرِبَ,مذكر,مفرد
مَشَارِيبُ,مفعول,شَرِبَ,NULL,جمع
مَشْرُوطٌ,مفعول,شَرَطَ,مذكر,مفرد
مَشْرُوعٌ,مفعول,شَرَعَ,مذكر,مفرد
مَشَارِيعُ,مفعول,شَرَعَ,NULL,جمع
مُشَطَّبٌ,مفعول,شَطَّبَ,مذكر,مفرد
مَشْطُوبٌ,مفعول,شَطَبَ,مذكر,مفرد
مَشْطُورٌ,مفعول,شَطَرَ,مذكر,مفرد
مُشَعَّثٌ,مفعول,شَعَّثَ,مذكر,مفرد
مَشْغُوفٌ,مفعول,شَغَفَ,مذكر,مفرد
مَشْغُولٌ,مفعول,شَغَلَ,مذكر,مفرد
مشاغيل,مفعول,شَغَلَ,NULL,جمع
مَشْقُوقٌ,مفعول,شَقَّ,مذكر,مفرد
مُشَقَّقٌ,مفعول,شَقَّقَ,مذكر,مفرد
مَشْكُوكٌ,مفعول,شَكَّ,مذكر,مفرد
مُشَكَّلٌ,مفعول,شَكَّلَ,مذكر,مفرد
مَشْكُولٌ,مفعول,شَكَلَ,مذكر,مفرد
مَشْلُولٌ,مفعول,شَلَّ,مذكر,مفرد
مَشْمُومٌ,مفعول,شَمَّ,مذكر,مفرد
مُشَمَّسٌ,مفعول,شَمَّسَ,مذكر,مفرد
مَشْمُولٌ,مفعول,شَمَلَ,مذكر,مفرد
مُشَنَّجٌ,مفعول,شَنَّجَ,مذكر,مفرد
مَشْنُوقٌ,مفعول,شَنَقَ,مذكر,مفرد
مَشْهُودٌ,مفعول,شَهِدَ,مذكر,مفرد
مَشْهُورٌ,مفعول,شَهَرَ,مذكر,مفرد
مَشَاهِيرُ,مفعول,شَهَرَ,NULL,جمع
مُشَوَّشٌ,مفعول,شَوَّشَ,مذكر,مفرد
مُشَوَّهٌ,مفعول,شَوَّهَ,مذكر,مفرد
مُشَيَّدٌ,مفعول,شَيَّدَ,مذكر,مفرد
مُشَيَّعٌ,مفعول,شَيَّعَ,مذكر,مفرد
مُصَادَرٌ,مفعول,صَادَرَ,مذكر,مفرد
مُصَادَقٌ,مفعول,صَادَقَ,مذكر,مفرد
مَصْبُوبٌ,مفعول,صَبَّ,مذكر,مفرد
مَصْحُوبٌ,مفعول,صَحِبَ,مذكر,مفرد
مُصَحَّحٌ,مفعول,صَحَّحَ,مذكر,مفرد
مُصَدَّرٌ,مفعول,صَدَّرَ,مذكر,مفرد
مَصْدُورٌ,مفعول,صَدَرَ,مذكر,مفرد
مَصْدُوعٌ,مفعول,صَدَعَ,مذكر,مفرد
مُصَدَّقٌ,مفعول,صَدَّقَ,مذكر,مفرد
مُصَرَّحٌ,مفعول,صَرَّحَ,مذكر,مفرد
مَصْرُوعٌ,مفعول,صَرَعَ,مذكر,مفرد
مُصَرَّفٌ,مفعول,صَرَّفَ,مذكر,مفرد
مَصْرُوفٌ,مفعول,صَرَفَ,مذكر,مفرد
مَصَارِيفُ,مفعول,صَرَفَ,NULL,جمع
مُصَعَّرٌ,مفعول,صَعَّرَ,مذكر,مفرد
مَصْعُوقٌ,مفعول,صَعِقَ,مذكر,مفرد
مُصَغَّرٌ,مفعول,صَغَّرَ,مذكر,مفرد
مُصَفَّحٌ,مفعول,صَفَّحَ,مذكر,مفرد
مُصَفَّفٌ,مفعول,صَفَّفَ,مذكر,مفرد
مُصَفَّى,مفعول,صَفَّى,مذكر,مفرد
مُصَفاة,مفعول,صَفَّى,مؤنث,مفرد
مَصْقُولٌ,مفعول,صَقَلَ,مذكر,مفرد
مُصَلَّبٌ,مفعول,صَلَّبَ,مذكر,مفرد
مَصْلُوبٌ,مفعول,صَلَبَ,مذكر,مفرد
مُصَنَّعٌ,مفعول,صَنَّعَ,مذكر,مفرد
مَصْنُوعٌ,مفعول,صَنَعَ,مذكر,مفرد
مُصَنَّفٌ,مفعول,صَنَّفَ,مذكر,مفرد
مُصَوَّرٌ,مفعول,صَوَّرَ,مذكر,مفرد
مُضَاعَفٌ,مفعول,ضَاعَفَ,مذكر,مفرد
مَضْبُوطٌ,مفعول,ضَبَطَ,مذكر,مفرد
مُضَخَّمٌ,مفعول,ضَخَّمَ,مذكر,مفرد
مَضْرُوبٌ,مفعول,ضَرَبَ,مذكر,مفرد
